SK_ID_CURR,TARGET
102465,0.0542051543146967
102470,0.13050144476410785
102471,0.0529699229477195
102475,0.07071936328754107
102476,0.095716197480784
102506,0.08358599411979944
102509,0.06478701982421148
102519,0.03438080537388226
102522,0.07836871574736434
102545,0.034243549641927634
102549,0.07450830895885445
102562,0.0278331822035839
102563,0.03374711253508918
102568,0.11097884175026795
102582,0.07570553272380245
102592,0.04377674973206805
102597,0.12338319643737465
102605,0.045516421379804994
102614,0.039982621858990014
102617,0.1088011394554595
102634,0.09737663964355577
102652,0.02888001021554822
102655,0.02969941907856978
102671,0.1254721496439089
102694,0.171563539041823
102701,0.042675220765082705
102703,0.022904804696839972
102704,0.03156395935721741
102713,0.04043913644829938
102720,0.14637041095632372
102731,0.03436169604876659
102733,0.06690786210179939
102749,0.043273288691656676
102755,0.04921183870507966
102763,0.03847773141120137
102770,0.049919678214524865
102772,0.10184094414288632
102799,0.20737147674330372
102838,0.039722956495598934
102854,0.06590262699813544
102862,0.13497956216540202
102863,0.034435861738396176
102867,0.031910158611049094
102868,0.030732316050181292
102878,0.10173202759271581
102887,0.05403332745469582
102898,0.15554578541489245
102904,0.09577834048746744
102912,0.05298740502602026
102919,0.03131422511594444
102927,0.11182120062973117
102932,0.05531390339419903
102933,0.08560664424324074
102935,0.02957247200702233
102958,0.044460204144935914
102969,0.1431583459627266
102971,0.025529601686045823
102975,0.06024655927548924
102979,0.049388807770534324
102982,0.02815911328636496
102987,0.16849906073337345
102989,0.07836742112930314
102995,0.08556636784548628
102996,0.05629136058476327
103000,0.06184139207124738
103001,0.081994035465359
103004,0.0841229924243183
103010,0.04976946912001142
103025,0.11903202238954154
103029,0.053843891726980016
103046,0.10144682750037606
103056,0.06649736245843006
103062,0.11472590726847173
103078,0.034706956129485184
103083,0.038868482936039984
103092,0.06992621075550286
103096,0.08464445378022606
103097,0.17283452207706088
103102,0.1254883097330481
103112,0.12234045549289455
103132,0.04600681249939056
103144,0.07033673783104892
103145,0.09240910333933712
103146,0.032519742375908774
103147,0.04782047259035209
103158,0.03529891804574075
103171,0.06481294744864886
103173,0.0397207217713576
103184,0.05663974030275012
103195,0.09666594447742924
103196,0.0455690946343441
103206,0.04750724681446911
103230,0.17665987621325224
103231,0.1637490140677224
103232,0.035726481594377225
103239,0.10038918189911483
103240,0.09028797717898365
103243,0.03737209818376081
103252,0.11312000058335228
103258,0.0774888604273514
103259,0.15830016385689008
103279,0.07307782248854461
103280,0.023256660156083634
103286,0.060742910412372876
103287,0.1699492684413081
103290,0.03883251414302258
103298,0.036374953209025965
103315,0.025308372494944272
103319,0.07070680683297952
103334,0.10292064409484858
103336,0.07986539438489498
103345,0.05090144416804234
103368,0.026891040647679824
103371,0.12670755996004404
103377,0.055741445956432455
103398,0.045136756204240756
103404,0.0782369963066941
103408,0.17867177270627066
103410,0.08105094675624995
103418,0.031751868838511395
103420,0.2111599509531515
103432,0.09361657600939692
103433,0.03327679560366526
103436,0.032069293730555566
103440,0.04587308609743574
103453,0.06544931212241144
103459,0.06947988752524889
103460,0.04147804249829925
103461,0.04287236162324972
103462,0.034646286824231966
103473,0.09955669756104973
103474,0.027206089349754152
103475,0.1812141528765452
103478,0.10763298416254204
103480,0.06245192221514523
103484,0.12259525115332989
103494,0.09498869824359708
103513,0.09541106523999517
103515,0.052945708582522226
103516,0.19305472909436183
103525,0.12814715805976765
103541,0.1555223954992719
103544,0.03309864380313407
103562,0.1675255261771105
103570,0.3166849117328171
103572,0.08648802755945419
103574,0.03675011284119151
103575,0.04463459598118275
103591,0.09792483902193468
103594,0.053545396293726295
103609,0.045235760963599755
103613,0.08543441894003026
103614,0.04853395490125335
103615,0.054444165886344716
103624,0.0761446188444637
103625,0.1338882678181832
103628,0.16414854206424992
103629,0.03218265796299016
103647,0.06932784197501335
103648,0.10597418892231954
103651,0.052615517342918305
103658,0.059810430546386906
103668,0.08339696886395379
103669,0.03312493251944257
103676,0.06532292805805189
103682,0.0764566550898151
103683,0.04809210380069245
103689,0.04677833390188016
103725,0.07243810364909012
103733,0.09684755819305685
103744,0.03688219976178723
103762,0.08234771061246128
103771,0.14796928071787754
103773,0.023929695827898514
103783,0.047684296134586204
103784,0.09606441263304161
103808,0.03798825050773093
103812,0.08902795073745765
103813,0.1572309330320206
103814,0.08039423788293931
103818,0.12831117140891724
103824,0.03780117718078961
103828,0.027184159487683168
103830,0.22064381948318434
103840,0.03566790082498478
103842,0.050689749611969676
103847,0.13860609333589058
103848,0.0450976773088145
103851,0.028054003334328743
103854,0.1132666556084145
103857,0.11571475117502651
103861,0.03915148145307391
103862,0.09436773988291598
103865,0.08392241213945076
103870,0.02516972017834299
103876,0.038511251167344614
103891,0.29472831770225066
103908,0.09665041917146118
103914,0.08414334610582674
103918,0.053335776489459
103940,0.05163290402547424
103963,0.09321288408940971
103966,0.0734219418853364
103971,0.09208559281389117
103980,0.12108348967818543
103984,0.0870459243615837
103985,0.05401681185512515
103998,0.18277707331154425
104019,0.024557429995865347
104026,0.09250796826138857
104035,0.0639027189388765
104044,0.08865232111849836
104045,0.05293014273157545
104047,0.10371270223458497
104051,0.05008794871976112
104058,0.04421297120888984
104063,0.041026198811668094
104066,0.1650768800721789
104087,0.04452017948672368
104089,0.06755249249788729
104095,0.04581879783915641
104098,0.10603320185807212
104104,0.042282698877858724
104110,0.2043337954776616
104120,0.047650941275931266
104122,0.028132995121505355
104131,0.03192955258125503
104132,0.06269817327516723
104135,0.04885758806123501
104136,0.02975399476612525
104149,0.05898497398339075
104150,0.038954957228011344
104156,0.10019032671409718
104165,0.08711348818834233
104175,0.035127036917961145
104179,0.093713268233243
104184,0.18024283365751767
104206,0.03207230288538469
104216,0.2302757757245828
104230,0.05601520470317904
104257,0.04976228298604205
104272,0.05219556557508876
104273,0.07126120032375488
104278,0.050554470555941755
104294,0.10537955222490299
104295,0.0764260958539346
104297,0.061103870936874444
104298,0.08052899451999553
104308,0.06429071289089179
104318,0.03510083882930664
104319,0.0910847929153455
104320,0.08067957561435726
104327,0.11331457922463535
104334,0.08536243977636239
104344,0.0673505257518549
104350,0.038356232764527404
104351,0.16290944925037876
104354,0.057558941633212166
104369,0.11674516048078484
104376,0.10523818564455047
104381,0.05804190217768058
104384,0.04033771714605762
104391,0.04380568309991571
104394,0.036690596900552534
104398,0.16069040401764256
104402,0.02699491250745185
104408,0.08662090560250679
104409,0.032778137107065425
104410,0.2745117865221189
104412,0.0502799832789833
104417,0.1316114344358404
104424,0.10300034101713627
104426,0.06051118638914685
104435,0.09407384318537572
104445,0.029911652912818724
104458,0.03941411125273066
104460,0.039274131601279356
104466,0.03160117329427928
104472,0.09650620868650414
104473,0.08032524439240177
104479,0.03259376687532615
104480,0.08349344712390096
104482,0.1339439305590079
104499,0.02696071372839253
104501,0.025869154217327356
104502,0.036784576907680944
104506,0.07368897852853486
104510,0.0244219756161761
104512,0.10630597617482998
104520,0.10728215148803237
104528,0.0500010783930138
104529,0.03616055379909736
104541,0.05323310555217406
104578,0.03330060384153813
104584,0.08920187955678456
104588,0.08895646939528878
104602,0.16447626171738935
104610,0.02705093241908033
104611,0.13328831179423153
104618,0.09805055783309437
104620,0.0462599336108258
104622,0.04649011964207384
104624,0.05785862248745424
104625,0.0876306095648704
104634,0.10087460994984868
104639,0.04695463174366641
104646,0.03770711366504932
104647,0.07018852706937319
104652,0.05051195069997936
104670,0.09377625373088153
104677,0.042587553829012824
104685,0.11192458599168326
104691,0.04341760797188795
104696,0.07483798675601586
104699,0.043322700601104415
104712,0.12308575232219042
104714,0.04668560271075975
104717,0.05236007122125834
104718,0.03790317439352044
104740,0.0568178702780488
104741,0.04068569703218862
104743,0.02858076229002201
104744,0.03548826351602775
104747,0.12423552527312515
104767,0.08337274743861554
104772,0.27222251301576944
104776,0.1538409571488864
104779,0.033810830138674614
104814,0.03167233440208968
104815,0.05532968790727676
104830,0.0714317169090236
104831,0.1274222807840029
104833,0.08622053765134513
104839,0.0710160931498462
104840,0.05057545357567953
104860,0.07040004435466672
104861,0.06250256378671484
104866,0.07866687290025606
104870,0.04535750535918384
104877,0.06129206860982608
104878,0.024025668358722458
104879,0.04117528944949884
104880,0.06850776077504149
104899,0.06505789202786483
104906,0.07958046831508316
104907,0.09314996658187918
104913,0.1379257063096058
104916,0.09678836658621391
104921,0.04539803751475477
104930,0.058746686351296755
104931,0.22112579183134268
104936,0.04391598097380977
104937,0.046783773687246066
104942,0.03988389167295386
104943,0.047371730405490184
104969,0.09149232555935041
104972,0.19872950236730355
104988,0.05114568387138598
105013,0.028631402380876168
105015,0.039589101066954124
105019,0.059628648680790215
105027,0.08383071153745865
105030,0.07856520836402892
105035,0.17192964964005764
105041,0.02412592146008622
105051,0.12204737993708592
105056,0.07654155237134481
105067,0.3032393133848153
105071,0.05332469027119495
105072,0.042928077960977744
105074,0.1191255143982653
105091,0.07192598040428458
105101,0.030617312194386778
105103,0.06729590010152812
105134,0.04959047777384365
105139,0.027240610911269236
105142,0.12219312680597026
105146,0.05872847755335478
105163,0.1446034570262784
105168,0.06874013216515829
105172,0.03541021925360974
105176,0.17440018272484853
105195,0.057527699811473446
105196,0.12750138570058517
105197,0.023695010406004236
105203,0.04711241360757394
105223,0.09371953144429591
105227,0.14061733559518289
105228,0.036771008353124766
105230,0.11315719283364292
105231,0.0966241926077014
105239,0.04383396225466726
105242,0.0952865331820056
105244,0.03927990630689094
105245,0.053021799389867404
105248,0.0676682520899213
105249,0.05729280482596279
105266,0.14164250503408662
105271,0.1582242922700211
105276,0.040307774810118685
105282,0.03414957845259158
105292,0.11344919684860405
105297,0.027505033146917112
105332,0.07267662939852537
105333,0.05381578922529331
105343,0.08708973690489633
105344,0.05845264703828808
105345,0.09718346147766738
105357,0.042804575451280996
105359,0.048970807732416466
105366,0.04536659560277312
105367,0.07528504512347975
105370,0.02658516165480053
105377,0.07090027682164182
105390,0.09182283962865183
105399,0.02741922090581614
105403,0.09924600140490503
105404,0.07560055210699688
105414,0.04069570337570154
105417,0.038994407458517844
105425,0.1111883159652193
105452,0.12675919649891806
105454,0.12212416313795452
105456,0.07402532680452223
105470,0.03669484821496695
105471,0.05322482262877583
105483,0.09099581300434617
105493,0.2561914542078161
105508,0.10515432600769477
105514,0.05103184602150322
105515,0.0315351411267962
105528,0.20878776300317117
105529,0.045724138521282646
105531,0.0649640439505404
105532,0.059976594998702205
105558,0.03078376210789005
105574,0.045948819436704834
105578,0.09831368508964802
105584,0.1571736140678826
105595,0.05157672065695566
105617,0.10389683654372771
105618,0.049047562674601045
105621,0.030679709354275112
105625,0.06323543088658243
105629,0.05859569555658402
105630,0.0251800486116733
105634,0.038730289537728176
105635,0.023673229494297246
105641,0.09785422291003658
105647,0.16817747831422694
105648,0.09316707062695155
105655,0.047146139750793396
105657,0.032960255108918785
105672,0.08376088412553577
105678,0.10768992135959929
105682,0.07964364149464036
105691,0.06463502085293554
105692,0.03927558135044119
105706,0.06767598722441433
105712,0.04377193424685766
105720,0.04647330227729435
105734,0.028968234347482393
105735,0.03037962461456714
105736,0.08010040664451411
105737,0.026440622371237163
105738,0.09596042946293143
105740,0.15305705837373
105744,0.07852706842590025
105747,0.056246562994172355
105749,0.1671713302091624
105754,0.10776350256408655
105758,0.035937528194810255
105760,0.05095928835016719
105767,0.16587984774386236
105784,0.13588983892077378
105791,0.02741792260422923
105802,0.05110963547644765
105807,0.12280232263279331
105809,0.0914055329855825
105816,0.038175471735548645
105817,0.04290007308173593
105824,0.0637860096246126
105832,0.06985752175417177
105856,0.04638975831032803
105865,0.0527990628888141
105899,0.14396374426604677
105906,0.050650270679342795
105916,0.050676496120164914
105923,0.05644727857612958
105937,0.11259863549209767
105965,0.04227016509837675
105966,0.07653647605347412
105968,0.07638005325767447
105973,0.042519591090766695
105976,0.16316509278923408
105978,0.07584054236570496
105979,0.03280583933617933
105991,0.10263352691841723
105998,0.09432092672464717
105999,0.04677581315716488
106000,0.1869537221285937
106001,0.05201333690687039
106010,0.15835164033508758
106011,0.03699883829306621
106013,0.11971817850840118
106015,0.05251837824719275
106026,0.03423772406167061
106032,0.05888519247015548
106035,0.13023172928958066
106040,0.05667615674522684
106041,0.09672997964841905
106044,0.024870877354734193
106053,0.18654641751882983
106054,0.043166029851402
106065,0.09304863123482018
106081,0.04199046278451644
106083,0.08155508454094669
106087,0.0333435222108394
106090,0.09500553657839957
106101,0.03791895377611763
106102,0.04124772750276705
106109,0.10345061224723878
106116,0.09982493290041955
106150,0.026349393528587593
106155,0.10839939560591157
106166,0.040930769645635516
106176,0.10523700878095987
106189,0.04159474598759103
106199,0.06527663385785816
106205,0.08987585025081334
106206,0.10155384267825175
106211,0.06655279227659011
106214,0.034492504721946565
106216,0.04937755660690241
106217,0.05530159183345447
106225,0.04491454719730795
106249,0.03966938585080512
106256,0.10326181066619634
106258,0.07182005855168387
106261,0.04490126334972737
106262,0.13167843719240696
106264,0.040540903959785365
106271,0.041717362581636656
106276,0.03352538667059254
106277,0.0686529352742899
106286,0.09887828250146193
106293,0.04170211875135852
106295,0.08226705074220723
106296,0.038344159851008364
106297,0.09364320116598242
106298,0.04514994165573888
106311,0.04001401702090682
106314,0.0834926307186535
106320,0.047270434679600806
106334,0.11548531517985758
106346,0.12133196703066909
106347,0.029905567808630063
106349,0.05895709691940544
106354,0.05750464806984462
106360,0.06212917683898539
106373,0.07277388598685999
106377,0.07782280368992904
106386,0.18078300595767213
106387,0.04906678999688632
106391,0.028445305635646935
106401,0.20533661678593496
106411,0.1042897090713086
106413,0.16153074573947415
106426,0.127224085822664
106427,0.06516928178462465
106428,0.07530580727572925
106434,0.07360635725502832
106438,0.056732464602615815
106440,0.06095456097008988
106441,0.06507710139384348
106452,0.09270183325712075
106453,0.10383852259634527
106454,0.06141559501145067
106457,0.05413492461094228
106484,0.06679603235004601
106488,0.09984902573557272
106491,0.13998095259968127
106514,0.0988479049954981
106527,0.0434733399914471
106528,0.08090748285008577
106529,0.02429186077313353
106534,0.2030446268623852
106550,0.18479353347014446
106577,0.09648499423866885
106585,0.0730246485708537
106590,0.027618553060167757
106607,0.03242004321761805
106610,0.07369861417082742
106611,0.0922181911493428
106612,0.08594220041638233
106624,0.04741711842625101
106631,0.027116335885927226
106647,0.1268044998882803
106660,0.11760034310193675
106674,0.054897359611874696
106687,0.058226050664564155
106712,0.0677863390823609
106713,0.09119661555399448
106717,0.044803889139939136
106720,0.06861294571621684
106721,0.08824974946516337
106724,0.058974057577983886
106735,0.11991063846170472
106739,0.08414254179578959
106740,0.09564472213829588
106754,0.07312690707640342
106760,0.1457449095050168
106761,0.038469369686272306
106784,0.1023894945314695
106787,0.06932772354555122
106797,0.04182108030809356
106798,0.08025734177468523
106802,0.08255059240319379
106803,0.069934752617761
106804,0.22265850966729497
106805,0.04582395568360453
106810,0.07411761504872237
106812,0.07899454780199054
106813,0.07788319729429008
106817,0.0955587068251325
106822,0.04222017695320642
106823,0.04517636047728432
106827,0.04081238750824871
106841,0.0712064731519544
106851,0.08138631126317696
106852,0.07897008587407012
106853,0.17688402467021175
106854,0.32143054393934034
106861,0.041152539984556584
106873,0.06929118722817454
106877,0.03253831970414057
106878,0.028775946645386203
106881,0.07330506650499666
106900,0.04934721218191449
106906,0.038151628187082405
106907,0.12351555189856457
106914,0.11622597343038671
106916,0.05458088134774051
106924,0.025982464157671928
106931,0.036781122199618536
106936,0.08422708757134202
106937,0.1573066062087916
106938,0.04093286502848395
106939,0.08114997570702316
106943,0.05440578254527104
106944,0.12056003493484585
106967,0.10624794266300767
106980,0.048143019216613785
106986,0.09757651833135983
106987,0.03963669814147745
106990,0.05898748006276088
107013,0.026205314185336993
107023,0.03904304879441881
107033,0.09626169691666396
107037,0.09373989643347301
107048,0.05118273014754074
107071,0.036043909996099834
107081,0.024497235050058696
107113,0.0794233381835024
107130,0.055674916955881885
107131,0.04767865417444209
107145,0.18588129641866477
107156,0.08299976494791231
107219,0.12103140985798552
107222,0.1028950060911349
107223,0.2740826193163024
107232,0.11265570800976157
107245,0.06481083452111253
107246,0.03808635515924026
107247,0.08585263399784783
107256,0.02878012703088869
107259,0.037566637494001964
107260,0.03248058927159007
107279,0.14138888280446094
107280,0.09968835102576776
107281,0.032198342700478035
107285,0.05806085564612626
107329,0.029759451220458342
107337,0.165197748736683
107349,0.051560994580641506
107350,0.0308349389474505
107351,0.03218627074446127
107359,0.1298935368368998
107391,0.14437246307578577
107394,0.03110901112541055
107395,0.060404713917265145
107406,0.04323289750053278
107416,0.11211002306137939
107417,0.053511330245038694
107418,0.10201314205142788
107419,0.0812518557311365
107444,0.030647817248275974
107445,0.05269321403797532
107446,0.09405693853246457
107460,0.12008296848546544
107470,0.1245628318775098
107475,0.09360291170377635
107520,0.030900492807917422
107526,0.14013102212004225
107527,0.029682407771708674
107530,0.026843143507840908
107532,0.10332114752877626
107534,0.10121418657205894
107535,0.07863838442285892
107554,0.179302361802359
107556,0.03453859069564079
107559,0.1510419216096791
107561,0.03255390145889197
107564,0.1456228910907435
107566,0.028688416113903
107571,0.058239839395051715
107590,0.1874494163261366
107602,0.11088617275751161
107625,0.08530741530624907
107626,0.235738004264345
107635,0.032435827404149874
107636,0.06671217881299792
107645,0.06289954813798597
107652,0.1571695342808256
107655,0.03345974143021448
107668,0.05717192994736729
107670,0.04650742632220139
107677,0.021978733847154368
107680,0.11422003274133903
107683,0.1645814961748351
107684,0.03352365394253075
107691,0.09714844059912736
107692,0.13204201971521023
107703,0.03986465861895254
107709,0.0494676885523549
107710,0.13106491422758665
107721,0.14873638081928495
107725,0.07311885057874087
107727,0.06837712762489567
107739,0.025064416089922673
107740,0.06984124709758832
107741,0.03674021015585469
107747,0.03507528025961122
107765,0.22046306051289594
107768,0.050151392922820094
107775,0.11985211423334599
107782,0.1751539748759231
107790,0.05767547944793127
107801,0.04933537099447287
107807,0.028746259346964703
107811,0.07375837102432252
107817,0.07204608167336561
107826,0.035322075060463184
107838,0.09321469951957953
107839,0.05997499027803693
107843,0.08315237704261545
107847,0.10642319346837167
107849,0.1702260043322962
107850,0.07897669530647372
107867,0.1030425548962049
107871,0.11404600573166901
107908,0.028709608712284562
107913,0.06545331876345614
107927,0.048503062237572274
107931,0.05729809587631003
107955,0.03600461620964181
107962,0.11301183861528338
107977,0.08612653835341393
107978,0.06829001905177226
107993,0.0404535271981113
108010,0.15308691991211076
108016,0.030594999182214023
108018,0.15199023657671967
108027,0.15893572886259943
108045,0.11903249250097303
108069,0.19933504603910968
108082,0.04818340427289086
108089,0.06407741944908418
108092,0.03695895446964123
108106,0.03335658548502678
108112,0.05690247821447691
108120,0.12580931554289868
108122,0.2043867609234057
108135,0.05284263106429233
108170,0.02970735911846247
108171,0.09281012322687099
108177,0.04521110644079909
108180,0.056664126852040024
108183,0.033858818500926285
108184,0.0358313495001516
108185,0.08093119902103345
108192,0.06495663314691731
108195,0.09676157175980796
108196,0.06485172507461709
108218,0.029780721143911375
108219,0.08736087838147093
108243,0.08635987979910084
108249,0.02388872535797509
108251,0.035661724558357234
